,1. open,2. high,3. low,4. close,5. volume
2020-09-18,1947.56,1960.13,1945.16,1950.23,0.0
2020-09-17,1959.57,1960.07,1932.97,1947.34,0.0
2020-09-16,1953.87,1973.64,1949.99,1959.72,0.0
2020-09-15,1957.13,1972.24,1948.46,1954.03,0.0
2020-09-14,1943.21,1962.74,1940.02,1957.36,0.0
2020-09-13,1941.05,1943.25,1937.54,1943.07,0.0
2020-09-11,1944.29,1954.77,1937.22,1940.15,0.0
2020-09-10,1947.41,1966.59,1941.47,1944.22,0.0
2020-09-09,1930.57,1950.97,1920.13,1947.4,0.0
2020-09-08,1930.62,1940.94,1906.71,1930.44,0.0
2020-09-07,1934.56,1941.42,1924.61,1930.62,0.0
2020-09-06,1931.1,1937.85,1930.66,1934.34,0.0
2020-09-04,1929.91,1949.09,1916.42,1933.92,0.0
2020-09-03,1944.67,1951.18,1921.99,1927.44,0.0
2020-09-02,1972.5,1973.37,1932.64,1944.86,0.0
2020-09-01,1967.93,1992.45,1963.27,1972.63,0.0
2020-08-31,1973.73,1976.55,1954.41,1967.7,0.0
2020-08-30,1965.92,1976.72,1965.36,1973.69,0.0
2020-08-28,1927.69,1973.94,1923.3,1964.75,0.0
2020-08-27,1952.68,1976.82,1910.2,1928.12,0.0
2020-08-26,1928.84,1955.23,1902.89,1954.0,0.0
2020-08-25,1929.85,1937.67,1914.4,1929.97,0.0
2020-08-24,1934.65,1961.88,1923.95,1930.2,0.0
2020-08-23,1940.69,1941.76,1930.25,1934.71,0.0
2020-08-21,1952.25,1956.02,1911.65,1940.17,0.0
2020-08-20,1925.61,1955.42,1924.72,1952.77,0.0
2020-08-19,2005.13,2006.12,1924.87,1928.97,0.0
2020-08-18,2010.03,2010.18,1999.67,2005.0,0.0
2020-03-05,1636.79,1666.935,1635.69,1666.52,0.0
2020-03-04,1645.925,1649.43,1631.915,1636.945,0.0
2020-03-03,1592.045,1652.865,1589.795,1645.875,0.0
2020-03-02,1585.155,1611.055,1581.645,1592.055,0.0
2020-03-01,1582.255,1588.65,1575.44,1585.175,0.0
2020-02-28,1645.84,1648.285,1563.01,1585.06,0.0
2020-02-27,1643.66,1660.445,1635.33,1645.84,0.0
2020-02-26,1639.96,1655.015,1624.93,1643.67,0.0
2020-02-25,1654.025,1658.875,1625.105,1639.96,0.0
2020-02-24,1665.63,1689.36,1650.97,1654.025,0.0
2020-02-23,1659.845,1681.16,1657.875,1665.61,0.0
2020-02-21,1622.19,1649.285,1619.025,1643.895,0.0
2020-02-20,1610.415,1623.78,1603.965,1622.16,0.0
2020-02-19,1600.96,1613.015,1599.575,1610.415,0.0
2020-02-18,1584.365,1605.165,1584.31,1600.965,0.0
2020-02-17,1583.12,1585.505,1578.95,1584.37,0.0
2020-02-16,1581.635,1583.23,1580.505,1583.065,0.0
2020-02-14,1577.325,1585.13,1573.11,1583.925,0.0
2020-02-13,1569.93,1578.41,1569.19,1577.425,0.0
2020-02-12,1568.55,1571.505,1565.095,1569.93,0.0
2020-01-31,1575.24,1589.17,1571.015,1583.885,0.0
2020-01-30,1577.135,1586.05,1572.37,1575.245,0.0
2020-01-29,1568.535,1578.08,1563.455,1577.145,0.0
2020-01-28,1581.175,1583.125,1565.59,1568.535,0.0
2020-01-27,1582.835,1586.385,1575.955,1581.175,0.0
2020-01-26,1581.51,1588.675,1581.295,1582.805,0.0
2020-01-24,1561.01,1575.865,1556.595,1571.59,0.0
2020-01-23,1561.51,1568.015,1551.975,1561.02,0.0
2020-01-22,1556.605,1563.835,1550.25,1561.515,0.0
2020-01-21,1561.32,1568.685,1546.38,1556.595,0.0
2020-01-20,1557.115,1562.87,1556.725,1561.325,0.0
2020-01-19,1559.075,1559.135,1556.445,1557.125,0.0
2020-01-17,1552.305,1561.325,1549.445,1557.175,0.0
2020-01-16,1556.365,1558.175,1548.09,1552.3,0.0
2020-01-15,1549.625,1558.265,1546.425,1556.37,0.0
2020-01-14,1545.325,1550.1,1536.02,1549.635,0.0
2020-01-13,1559.33,1560.145,1545.03,1545.305,0.0
2020-01-12,1559.84,1560.71,1558.065,1559.315,0.0
2020-01-10,1552.74,1561.135,1545.815,1560.345,0.0
2020-01-09,1558.155,1561.385,1540.28,1552.77,0.0
2020-01-08,1595.23,1611.53,1552.31,1558.145,0.0
2020-01-07,1563.81,1598.51,1555.375,1595.24,0.0
2020-01-06,1569.24,1580.085,1560.915,1563.81,0.0
2020-01-05,1576.41,1582.375,1567.01,1569.34,0.0
2020-01-03,1528.965,1553.625,1528.965,1549.16,0.0
2020-01-02,1520.425,1531.45,1518.515,1528.885,0.0
2019-12-31,1514.97,1525.375,1514.89,1520.355,0.0
2019-12-30,1513.61,1516.185,1510.835,1514.99,0.0
2019-12-29,1511.39,1514.075,1511.12,1513.61,0.0
2019-12-27,1511.255,1515.425,1507.42,1510.905,0.0
2019-12-26,1503.42,1512.67,1502.43,1511.255,0.0
2019-12-24,1485.6,1500.575,1484.475,1499.32,0.0
2019-12-23,1478.62,1486.24,1478.495,1485.6,0.0
2019-12-22,1478.26,1478.725,1477.61,1478.63,0.0
2019-12-20,1478.54,1481.075,1475.9,1477.715,0.0
2019-12-19,1475.9,1481.78,1473.32,1478.53,0.0
2019-12-18,1475.705,1479.375,1470.51,1475.875,0.0
2019-12-17,1475.425,1480.59,1474.26,1475.7,0.0
2019-12-16,1474.215,1479.985,1473.23,1475.42,0.0
2019-12-15,1475.15,1475.23,1473.89,1474.215,0.0
2019-12-13,1465.175,1478.12,1464.885,1476.56,0.0
2019-12-12,1474.66,1486.825,1461.9,1465.16,0.0
2019-12-11,1463.935,1478.98,1462.765,1474.65,0.0
2019-12-10,1461.095,1469.275,1460.07,1463.945,0.0
2019-12-09,1460.025,1465.475,1459.15,1461.17,0.0
2019-12-08,1458.785,1460.07,1458.785,1460.025,0.0
2019-12-06,1476.075,1477.19,1458.765,1460.82,0.0
2019-12-05,1475.66,1480.47,1472.93,1476.075,0.0
2019-12-04,1476.725,1484.12,1471.495,1475.675,0.0
2019-12-03,1462.74,1481.905,1459.91,1476.725,0.0
2019-12-02,1461.915,1465.59,1454.015,1462.74,0.0
2019-12-01,1462.69,1462.69,1461.715,1461.945,0.0
2019-11-29,1456.14,1466.655,1453.065,1464.055,0.0
2019-11-28,1456.96,1458.345,1454.285,1456.14,0.0
2019-11-27,1460.575,1461.345,1452.55,1456.945,0.0
2019-11-26,1455.48,1463.01,1450.105,1460.575,0.0
2019-11-21,1474.52,1475.72,1463.1,1464.035,0.0
2019-11-20,1474.64,1478.885,1466.01,1474.52,0.0
2019-11-19,1471.845,1475.44,1464.865,1474.66,0.0
2019-11-18,1469.15,1474.03,1456.435,1471.845,0.0
2019-11-17,1468.1,1469.725,1467.81,1469.13,0.0
2019-11-15,1469.335,1469.96,1462.48,1466.925,0.0
2019-11-14,1463.675,1474.675,1461.235,1469.335,0.0
2019-11-13,1458.415,1467.16,1457.27,1463.675,0.0
2019-11-12,1455.73,1460.53,1445.705,1458.415,0.0
2019-11-11,1461.12,1466.505,1448.275,1455.73,0.0
2019-11-10,1460.355,1461.175,1459.79,1461.115,0.0
2019-11-08,1468.735,1473.015,1456.275,1458.585,0.0
2019-11-07,1490.34,1492.235,1460.595,1468.74,0.0
2019-11-06,1484.49,1494.275,1483.05,1490.335,0.0
2019-11-05,1506.785,1507.9,1479.36,1484.485,0.0
2019-11-04,1512.975,1514.9,1504.485,1506.8,0.0
2019-11-03,1513.02,1513.315,1512.385,1512.975,0.0
2019-11-01,1512.365,1516.125,1503.37,1514.085,0.0
2019-10-31,1495.305,1514.29,1494.005,1512.365,0.0
2019-10-30,1487.365,1496.68,1481.23,1495.305,0.0
2019-10-29,1491.795,1494.84,1483.62,1487.37,0.0
2019-10-28,1504.075,1508.295,1490.07,1491.795,0.0
2019-10-27,1502.795,1504.23,1502.275,1504.11,0.0
2019-10-25,1502.815,1518.045,1500.67,1504.425,0.0
2019-10-24,1492.175,1504.105,1488.07,1502.84,0.0
2019-10-23,1488.925,1496.25,1487.8,1492.175,0.0
2019-10-22,1484.21,1489.395,1480.915,1488.89,0.0
2019-10-21,1491.7,1495.325,1481.645,1484.21,0.0
2019-10-20,1491.98,1492.28,1490.61,1491.7,0.0
2019-10-18,1492.945,1493.515,1484.95,1490.245,0.0
2019-10-17,1490.15,1497.435,1483.515,1492.965,0.0
2019-10-16,1482.04,1491.66,1477.13,1490.16,0.0
2019-10-15,1491.305,1498.51,1477.235,1482.04,0.0
2019-10-14,1484.695,1497.2,1483.83,1491.305,0.0
2019-10-13,1486.83,1487.33,1482.93,1484.695,0.0
2019-10-11,1494.19,1503.3,1474.06,1488.26,0.0
2019-10-10,1511.55,1514.08,1491.18,1494.145,0.0
2019-10-09,1508.855,1517.13,1499.94,1511.73,0.0
2019-10-08,1492.125,1509.84,1486.94,1508.855,0.0
2019-10-07,1508.2,1509.395,1488.105,1492.1,0.0
2019-10-06,1509.025,1509.025,1505.5,1508.305,0.0
2019-10-04,1508.365,1515.645,1495.91,1504.805,0.0
2019-10-03,1500.12,1519.69,1495.9,1508.375,0.0
2019-10-02,1481.625,1505.185,1474.58,1500.11,0.0
2019-10-01,1473.685,1487.35,1459.14,1481.62,0.0
2019-09-30,1496.39,1497.315,1464.575,1473.71,0.0
2019-09-29,1496.51,1500.605,1496.125,1496.39,0.0
2019-09-27,1506.875,1507.48,1486.935,1496.96,0.0
2019-09-26,1506.585,1512.375,1500.51,1506.875,0.0
2019-09-25,1531.825,1535.225,1500.53,1506.56,0.0
2019-09-24,1520.905,1535.805,1515.685,1531.83,0.0
2019-09-23,1514.495,1526.89,1511.63,1520.925,0.0
2019-09-22,1512.935,1514.48,1511.8,1514.48,0.0
2019-09-20,1499.73,1517.17,1498.42,1516.635,0.0
2019-09-19,1491.23,21474.8365,1489.055,1499.73,0.0
2019-09-18,1500.885,21474.8365,1483.2,21474.8365,0.0
2019-09-17,1498.13,21474.8365,1493.54,1500.89,0.0
2019-09-16,1506.255,21474.8365,1495.965,1498.135,0.0
2019-09-15,1500.93,1508.135,1498.96,1506.265,0.0
2019-09-13,1497.965,1509.07,1485.825,1488.77,0.0
2019-09-12,1493.16,1524.295,1489.31,1497.945,0.0
2019-09-11,1487.135,1498.545,1486.91,1493.13,0.0
2019-09-10,1491.79,1501.015,1484.575,1487.075,0.0
2019-09-09,1505.915,1506.4,1498.385,1498.935,0.0
2019-09-04,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-08-20,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-08-19,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-08-16,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-08-14,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-08-13,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-08-12,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-08-09,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-08-08,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-08-07,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-08-06,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-08-05,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-08-04,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-08-02,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-08-01,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-07-31,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-07-30,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-07-29,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-07-25,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-07-24,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-07-23,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-07-19,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-07-18,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-07-16,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-07-15,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-07-14,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-07-12,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-07-11,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-07-10,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-07-09,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-07-08,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-07-05,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-07-04,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-07-03,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-07-02,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-07-01,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-06-28,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-06-26,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-06-21,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-06-20,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-06-19,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-06-18,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-06-17,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-06-16,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-06-14,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-06-13,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-06-12,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-06-11,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-06-10,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-06-07,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-06-06,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-06-05,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-06-04,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-06-03,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-05-31,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-05-30,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-05-29,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-05-28,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-05-27,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-05-26,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-05-24,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-05-23,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-05-22,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-05-21,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-05-20,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-05-19,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-05-17,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-05-16,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-05-15,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-05-08,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-05-07,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-05-01,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-04-30,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-04-26,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-04-25,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-04-24,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-04-16,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-04-15,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-04-14,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-03-20,21474.8365,21474.8365,21474.8365,21474.8365,0.0
2019-03-08,1286.135,1288.1,1285.34,1288.045,0.0
2019-03-07,1287.145,1289.095,1280.86,1286.145,0.0
2019-03-06,1287.765,1287.765,1286.185,1287.165,0.0
2019-03-05,1287.125,1289.65,1281.295,1287.765,0.0
2019-03-04,1286.8545,1287.745,1286.675,1287.225,0.0
2019-03-01,1297.065,1297.995,1290.255,1293.595,0.0
2019-02-21,1340.605,1341.58,1337.54,1340.21,0.0
2019-02-20,1339.705,1346.77,1336.965,1340.685,0.0
2019-02-19,1326.385,1341.895,1322.98,1339.615,0.0
2019-02-18,1326.4805,1326.745,1326.185,1326.475,0.0
2019-02-15,1312.085,1322.685,1311.5,1321.335,0.0
2019-02-14,1309.4195,1312.845,1309.4195,1312.005,0.0
2019-02-13,1310.215,1318.225,1305.105,1306.345,0.0
2019-02-12,1307.755,1314.825,1306.67,1310.395,0.0
2019-02-11,1314.065,1314.065,1307.055,1307.825,0.0
2019-02-08,1310.515,1310.635,1308.44,1309.43,0.0
2019-02-07,1304.17,1312.015,1302.89,1310.525,0.0
2019-02-05,1313.3705,1314.935,1313.365,1314.765,0.0
2019-02-04,1314.505,1314.505,1313.59,1313.795,0.0
2019-02-01,1321.1405,1321.855,1317.645,1318.495,0.0
2019-01-31,1319.57,1321.38,1317.59,1320.965,0.0
2019-01-30,1319.775,1320.69,1319.28,1319.4105,0.0
2019-01-29,1304.0495,1309.17,1302.825,1308.235,0.0
2019-01-28,1303.7955,1303.945,1303.795,1303.9,0.0
