,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
270,1970.285,1998.88,2043.915,1990.015,1995.56,1988.64,1952.25,1918.175,1927.165,1944.155,1920.58,1935.715,1919.735,1946.165,1959.395,1958.315,1924.085,1916.47,1934.175,1936.815
271,1998.88,2043.915,1990.015,1995.56,1988.64,1952.25,1918.175,1927.165,1944.155,1920.58,1935.715,1919.735,1946.165,1959.395,1958.315,1924.085,1916.47,1934.175,1936.815,1924.645
272,2043.915,1990.015,1995.56,1988.64,1952.25,1918.175,1927.165,1944.155,1920.58,1935.715,1919.735,1946.165,1959.395,1958.315,1924.085,1916.47,1934.175,1936.815,1924.645,1931.68
273,1990.015,1995.56,1988.64,1952.25,1918.175,1927.165,1944.155,1920.58,1935.715,1919.735,1946.165,1959.395,1958.315,1924.085,1916.47,1934.175,1936.815,1924.645,1931.68,1920.54
274,1995.56,1988.64,1952.25,1918.175,1927.165,1944.155,1920.58,1935.715,1919.735,1946.165,1959.395,1958.315,1924.085,1916.47,1934.175,1936.815,1924.645,1931.68,1920.54,1923.83
275,1988.64,1952.25,1918.175,1927.165,1944.155,1920.58,1935.715,1919.735,1946.165,1959.395,1958.315,1924.085,1916.47,1934.175,1936.815,1924.645,1931.68,1920.54,1923.83,1932.995
276,1952.25,1918.175,1927.165,1944.155,1920.58,1935.715,1919.735,1946.165,1959.395,1958.315,1924.085,1916.47,1934.175,1936.815,1924.645,1931.68,1920.54,1923.83,1932.995,1948.045
277,1918.175,1927.165,1944.155,1920.58,1935.715,1919.735,1946.165,1959.395,1958.315,1924.085,1916.47,1934.175,1936.815,1924.645,1931.68,1920.54,1923.83,1932.995,1948.045,1952.81
278,1927.165,1944.155,1920.58,1935.715,1919.735,1946.165,1959.395,1958.315,1924.085,1916.47,1934.175,1936.815,1924.645,1931.68,1920.54,1923.83,1932.995,1948.045,1952.81,1965.99
279,1944.155,1920.58,1935.715,1919.735,1946.165,1959.395,1958.315,1924.085,1916.47,1934.175,1936.815,1924.645,1931.68,1920.54,1923.83,1932.995,1948.045,1952.81,1965.99,1977.175
280,1920.58,1935.715,1919.735,1946.165,1959.395,1958.315,1924.085,1916.47,1934.175,1936.815,1924.645,1931.68,1920.54,1923.83,1932.995,1948.045,1952.81,1965.99,1977.175,1972.15
281,1935.715,1919.735,1946.165,1959.395,1958.315,1924.085,1916.47,1934.175,1936.815,1924.645,1931.68,1920.54,1923.83,1932.995,1948.045,1952.81,1965.99,1977.175,1972.15,1977.23
282,1919.735,1946.165,1959.395,1958.315,1924.085,1916.47,1934.175,1936.815,1924.645,1931.68,1920.54,1923.83,1932.995,1948.045,1952.81,1965.99,1977.175,1972.15,1977.23,1949.865
283,1946.165,1959.395,1958.315,1924.085,1916.47,1934.175,1936.815,1924.645,1931.68,1920.54,1923.83,1932.995,1948.045,1952.81,1965.99,1977.175,1972.15,1977.23,1949.865,1956.9
284,1959.395,1958.315,1924.085,1916.47,1934.175,1936.815,1924.645,1931.68,1920.54,1923.83,1932.995,1948.045,1952.81,1965.99,1977.175,1972.15,1977.23,1949.865,1956.9,1950.975
285,1958.315,1924.085,1916.47,1934.175,1936.815,1924.645,1931.68,1920.54,1923.83,1932.995,1948.045,1952.81,1965.99,1977.175,1972.15,1977.23,1949.865,1956.9,1950.975,1931.92
286,1924.085,1916.47,1934.175,1936.815,1924.645,1931.68,1920.54,1923.83,1932.995,1948.045,1952.81,1965.99,1977.175,1972.15,1977.23,1949.865,1956.9,1950.975,1931.92,1899.36
287,1916.47,1934.175,1936.815,1924.645,1931.68,1920.54,1923.83,1932.995,1948.045,1952.81,1965.99,1977.175,1972.15,1977.23,1949.865,1956.9,1950.975,1931.92,1899.36,1906.595
288,1934.175,1936.815,1924.645,1931.68,1920.54,1923.83,1932.995,1948.045,1952.81,1965.99,1977.175,1972.15,1977.23,1949.865,1956.9,1950.975,1931.92,1899.36,1906.595,1885.8
289,1936.815,1924.645,1931.68,1920.54,1923.83,1932.995,1948.045,1952.81,1965.99,1977.175,1972.15,1977.23,1949.865,1956.9,1950.975,1931.92,1899.36,1906.595,1885.8,1895.665
290,1924.645,1931.68,1920.54,1923.83,1932.995,1948.045,1952.81,1965.99,1977.175,1972.15,1977.23,1949.865,1956.9,1950.975,1931.92,1899.36,1906.595,1885.8,1895.665,1896.895
291,1931.68,1920.54,1923.83,1932.995,1948.045,1952.81,1965.99,1977.175,1972.15,1977.23,1949.865,1956.9,1950.975,1931.92,1899.36,1906.595,1885.8,1895.665,1896.895,1863.18
292,1920.54,1923.83,1932.995,1948.045,1952.81,1965.99,1977.175,1972.15,1977.23,1949.865,1956.9,1950.975,1931.92,1899.36,1906.595,1885.8,1895.665,1896.895,1863.18,1868.48
293,1923.83,1932.995,1948.045,1952.81,1965.99,1977.175,1972.15,1977.23,1949.865,1956.9,1950.975,1931.92,1899.36,1906.595,1885.8,1895.665,1896.895,1863.18,1868.48,1894.085
294,1932.995,1948.045,1952.81,1965.99,1977.175,1972.15,1977.23,1949.865,1956.9,1950.975,1931.92,1899.36,1906.595,1885.8,1895.665,1896.895,1863.18,1868.48,1894.085,1874.46
295,1948.045,1952.81,1965.99,1977.175,1972.15,1977.23,1949.865,1956.9,1950.975,1931.92,1899.36,1906.595,1885.8,1895.665,1896.895,1863.18,1868.48,1894.085,1874.46,1883.78
296,1952.81,1965.99,1977.175,1972.15,1977.23,1949.865,1956.9,1950.975,1931.92,1899.36,1906.595,1885.8,1895.665,1896.895,1863.18,1868.48,1894.085,1874.46,1883.78,1854.545
297,1965.99,1977.175,1972.15,1977.23,1949.865,1956.9,1950.975,1931.92,1899.36,1906.595,1885.8,1895.665,1896.895,1863.18,1868.48,1894.085,1874.46,1883.78,1854.545,1833.78
298,1977.175,1972.15,1977.23,1949.865,1956.9,1950.975,1931.92,1899.36,1906.595,1885.8,1895.665,1896.895,1863.18,1868.48,1894.085,1874.46,1883.78,1854.545,1833.78,1854.205
299,1972.15,1977.23,1949.865,1956.9,1950.975,1931.92,1899.36,1906.595,1885.8,1895.665,1896.895,1863.18,1868.48,1894.085,1874.46,1883.78,1854.545,1833.78,1854.205,1821.52
300,1977.23,1949.865,1956.9,1950.975,1931.92,1899.36,1906.595,1885.8,1895.665,1896.895,1863.18,1868.48,1894.085,1874.46,1883.78,1854.545,1833.78,1854.205,1821.52,1811.61
301,1949.865,1956.9,1950.975,1931.92,1899.36,1906.595,1885.8,1895.665,1896.895,1863.18,1868.48,1894.085,1874.46,1883.78,1854.545,1833.78,1854.205,1821.52,1811.61,1826.42
302,1956.9,1950.975,1931.92,1899.36,1906.595,1885.8,1895.665,1896.895,1863.18,1868.48,1894.085,1874.46,1883.78,1854.545,1833.78,1854.205,1821.52,1811.61,1826.42,1814.595
303,1950.975,1931.92,1899.36,1906.595,1885.8,1895.665,1896.895,1863.18,1868.48,1894.085,1874.46,1883.78,1854.545,1833.78,1854.205,1821.52,1811.61,1826.42,1814.595,1816.18
304,1931.92,1899.36,1906.595,1885.8,1895.665,1896.895,1863.18,1868.48,1894.085,1874.46,1883.78,1854.545,1833.78,1854.205,1821.52,1811.61,1826.42,1814.595,1816.18,1842.065
305,1899.36,1906.595,1885.8,1895.665,1896.895,1863.18,1868.48,1894.085,1874.46,1883.78,1854.545,1833.78,1854.205,1821.52,1811.61,1826.42,1814.595,1816.18,1842.065,1846.58
306,1906.595,1885.8,1895.665,1896.895,1863.18,1868.48,1894.085,1874.46,1883.78,1854.545,1833.78,1854.205,1821.52,1811.61,1826.42,1814.595,1816.18,1842.065,1846.58,1853.89
307,1885.8,1895.665,1896.895,1863.18,1868.48,1894.085,1874.46,1883.78,1854.545,1833.78,1854.205,1821.52,1811.61,1826.42,1814.595,1816.18,1842.065,1846.58,1853.89,1867.525
308,1895.665,1896.895,1863.18,1868.48,1894.085,1874.46,1883.78,1854.545,1833.78,1854.205,1821.52,1811.61,1826.42,1814.595,1816.18,1842.065,1846.58,1853.89,1867.525,1854.21
309,1896.895,1863.18,1868.48,1894.085,1874.46,1883.78,1854.545,1833.78,1854.205,1821.52,1811.61,1826.42,1814.595,1816.18,1842.065,1846.58,1853.89,1867.525,1854.21,1852.915
310,1863.18,1868.48,1894.085,1874.46,1883.78,1854.545,1833.78,1854.205,1821.52,1811.61,1826.42,1814.595,1816.18,1842.065,1846.58,1853.89,1867.525,1854.21,1852.915,1853.13
311,1868.48,1894.085,1874.46,1883.78,1854.545,1833.78,1854.205,1821.52,1811.61,1826.42,1814.595,1816.18,1842.065,1846.58,1853.89,1867.525,1854.21,1852.915,1853.13,1836.53
312,1894.085,1874.46,1883.78,1854.545,1833.78,1854.205,1821.52,1811.61,1826.42,1814.595,1816.18,1842.065,1846.58,1853.89,1867.525,1854.21,1852.915,1853.13,1836.53,1846.05
313,1874.46,1883.78,1854.545,1833.78,1854.205,1821.52,1811.61,1826.42,1814.595,1816.18,1842.065,1846.58,1853.89,1867.525,1854.21,1852.915,1853.13,1836.53,1846.05,1869.945
314,1883.78,1854.545,1833.78,1854.205,1821.52,1811.61,1826.42,1814.595,1816.18,1842.065,1846.58,1853.89,1867.525,1854.21,1852.915,1853.13,1836.53,1846.05,1869.945,1851.21
315,1854.545,1833.78,1854.205,1821.52,1811.61,1826.42,1814.595,1816.18,1842.065,1846.58,1853.89,1867.525,1854.21,1852.915,1853.13,1836.53,1846.05,1869.945,1851.21,1839.415
316,1833.78,1854.205,1821.52,1811.61,1826.42,1814.595,1816.18,1842.065,1846.58,1853.89,1867.525,1854.21,1852.915,1853.13,1836.53,1846.05,1869.945,1851.21,1839.415,1853.825
317,1854.205,1821.52,1811.61,1826.42,1814.595,1816.18,1842.065,1846.58,1853.89,1867.525,1854.21,1852.915,1853.13,1836.53,1846.05,1869.945,1851.21,1839.415,1853.825,1852.895
318,1821.52,1811.61,1826.42,1814.595,1816.18,1842.065,1846.58,1853.89,1867.525,1854.21,1852.915,1853.13,1836.53,1846.05,1869.945,1851.21,1839.415,1853.825,1852.895,1847.08
319,1811.61,1826.42,1814.595,1816.18,1842.065,1846.58,1853.89,1867.525,1854.21,1852.915,1853.13,1836.53,1846.05,1869.945,1851.21,1839.415,1853.825,1852.895,1847.08,1871.745
320,1826.42,1814.595,1816.18,1842.065,1846.58,1853.89,1867.525,1854.21,1852.915,1853.13,1836.53,1846.05,1869.945,1851.21,1839.415,1853.825,1852.895,1847.08,1871.745,1820.975
321,1814.595,1816.18,1842.065,1846.58,1853.89,1867.525,1854.21,1852.915,1853.13,1836.53,1846.05,1869.945,1851.21,1839.415,1853.825,1852.895,1847.08,1871.745,1820.975,1811.07
322,1816.18,1842.065,1846.58,1853.89,1867.525,1854.21,1852.915,1853.13,1836.53,1846.05,1869.945,1851.21,1839.415,1853.825,1852.895,1847.08,1871.745,1820.975,1811.07,1833.86
323,1842.065,1846.58,1853.89,1867.525,1854.21,1852.915,1853.13,1836.53,1846.05,1869.945,1851.21,1839.415,1853.825,1852.895,1847.08,1871.745,1820.975,1811.07,1833.86,1850.965
324,1846.58,1853.89,1867.525,1854.21,1852.915,1853.13,1836.53,1846.05,1869.945,1851.21,1839.415,1853.825,1852.895,1847.08,1871.745,1820.975,1811.07,1833.86,1850.965,1840.315
325,1853.89,1867.525,1854.21,1852.915,1853.13,1836.53,1846.05,1869.945,1851.21,1839.415,1853.825,1852.895,1847.08,1871.745,1820.975,1811.07,1833.86,1850.965,1840.315,1831.55
326,1867.525,1854.21,1852.915,1853.13,1836.53,1846.05,1869.945,1851.21,1839.415,1853.825,1852.895,1847.08,1871.745,1820.975,1811.07,1833.86,1850.965,1840.315,1831.55,1836.57
327,1854.21,1852.915,1853.13,1836.53,1846.05,1869.945,1851.21,1839.415,1853.825,1852.895,1847.08,1871.745,1820.975,1811.07,1833.86,1850.965,1840.315,1831.55,1836.57,1824.62
328,1852.915,1853.13,1836.53,1846.05,1869.945,1851.21,1839.415,1853.825,1852.895,1847.08,1871.745,1820.975,1811.07,1833.86,1850.965,1840.315,1831.55,1836.57,1824.62,1827.155
329,1853.13,1836.53,1846.05,1869.945,1851.21,1839.415,1853.825,1852.895,1847.08,1871.745,1820.975,1811.07,1833.86,1850.965,1840.315,1831.55,1836.57,1824.62,1827.155,1823.76
330,1836.53,1846.05,1869.945,1851.21,1839.415,1853.825,1852.895,1847.08,1871.745,1820.975,1811.07,1833.86,1850.965,1840.315,1831.55,1836.57,1824.62,1827.155,1823.76,1818.415
331,1846.05,1869.945,1851.21,1839.415,1853.825,1852.895,1847.08,1871.745,1820.975,1811.07,1833.86,1850.965,1840.315,1831.55,1836.57,1824.62,1827.155,1823.76,1818.415,1818.895
332,1869.945,1851.21,1839.415,1853.825,1852.895,1847.08,1871.745,1820.975,1811.07,1833.86,1850.965,1840.315,1831.55,1836.57,1824.62,1827.155,1823.76,1818.415,1818.895,1806.545
333,1851.21,1839.415,1853.825,1852.895,1847.08,1871.745,1820.975,1811.07,1833.86,1850.965,1840.315,1831.55,1836.57,1824.62,1827.155,1823.76,1818.415,1818.895,1806.545,1809.455
334,1839.415,1853.825,1852.895,1847.08,1871.745,1820.975,1811.07,1833.86,1850.965,1840.315,1831.55,1836.57,1824.62,1827.155,1823.76,1818.415,1818.895,1806.545,1809.455,1769.655
335,1853.825,1852.895,1847.08,1871.745,1820.975,1811.07,1833.86,1850.965,1840.315,1831.55,1836.57,1824.62,1827.155,1823.76,1818.415,1818.895,1806.545,1809.455,1769.655,1740.06
336,1852.895,1847.08,1871.745,1820.975,1811.07,1833.86,1850.965,1840.315,1831.55,1836.57,1824.62,1827.155,1823.76,1818.415,1818.895,1806.545,1809.455,1769.655,1740.06,1741.92
337,1847.08,1871.745,1820.975,1811.07,1833.86,1850.965,1840.315,1831.55,1836.57,1824.62,1827.155,1823.76,1818.415,1818.895,1806.545,1809.455,1769.655,1740.06,1741.92,1742.43
338,1871.745,1820.975,1811.07,1833.86,1850.965,1840.315,1831.55,1836.57,1824.62,1827.155,1823.76,1818.415,1818.895,1806.545,1809.455,1769.655,1740.06,1741.92,1742.43,1733.36
339,1820.975,1811.07,1833.86,1850.965,1840.315,1831.55,1836.57,1824.62,1827.155,1823.76,1818.415,1818.895,1806.545,1809.455,1769.655,1740.06,1741.92,1742.43,1733.36,1725.39
340,1811.07,1833.86,1850.965,1840.315,1831.55,1836.57,1824.62,1827.155,1823.76,1818.415,1818.895,1806.545,1809.455,1769.655,1740.06,1741.92,1742.43,1733.36,1725.39,1732.015
341,1833.86,1850.965,1840.315,1831.55,1836.57,1824.62,1827.155,1823.76,1818.415,1818.895,1806.545,1809.455,1769.655,1740.06,1741.92,1742.43,1733.36,1725.39,1732.015,1711.74
342,1850.965,1840.315,1831.55,1836.57,1824.62,1827.155,1823.76,1818.415,1818.895,1806.545,1809.455,1769.655,1740.06,1741.92,1742.43,1733.36,1725.39,1732.015,1711.74,1707.6
343,1840.315,1831.55,1836.57,1824.62,1827.155,1823.76,1818.415,1818.895,1806.545,1809.455,1769.655,1740.06,1741.92,1742.43,1733.36,1725.39,1732.015,1711.74,1707.6,1708.26
344,1831.55,1836.57,1824.62,1827.155,1823.76,1818.415,1818.895,1806.545,1809.455,1769.655,1740.06,1741.92,1742.43,1733.36,1725.39,1732.015,1711.74,1707.6,1708.26,1710.07
345,1836.57,1824.62,1827.155,1823.76,1818.415,1818.895,1806.545,1809.455,1769.655,1740.06,1741.92,1742.43,1733.36,1725.39,1732.015,1711.74,1707.6,1708.26,1710.07,1695.525
346,1824.62,1827.155,1823.76,1818.415,1818.895,1806.545,1809.455,1769.655,1740.06,1741.92,1742.43,1733.36,1725.39,1732.015,1711.74,1707.6,1708.26,1710.07,1695.525,1718.145
347,1827.155,1823.76,1818.415,1818.895,1806.545,1809.455,1769.655,1740.06,1741.92,1742.43,1733.36,1725.39,1732.015,1711.74,1707.6,1708.26,1710.07,1695.525,1718.145,1727.59
348,1823.76,1818.415,1818.895,1806.545,1809.455,1769.655,1740.06,1741.92,1742.43,1733.36,1725.39,1732.015,1711.74,1707.6,1708.26,1710.07,1695.525,1718.145,1727.59,1719.18
349,1818.415,1818.895,1806.545,1809.455,1769.655,1740.06,1741.92,1742.43,1733.36,1725.39,1732.015,1711.74,1707.6,1708.26,1710.07,1695.525,1718.145,1727.59,1719.18,1718.105
350,1818.895,1806.545,1809.455,1769.655,1740.06,1741.92,1742.43,1733.36,1725.39,1732.015,1711.74,1707.6,1708.26,1710.07,1695.525,1718.145,1727.59,1719.18,1718.105,1738.89
351,1806.545,1809.455,1769.655,1740.06,1741.92,1742.43,1733.36,1725.39,1732.015,1711.74,1707.6,1708.26,1710.07,1695.525,1718.145,1727.59,1719.18,1718.105,1738.89,1755.07
352,1809.455,1769.655,1740.06,1741.92,1742.43,1733.36,1725.39,1732.015,1711.74,1707.6,1708.26,1710.07,1695.525,1718.145,1727.59,1719.18,1718.105,1738.89,1755.07,1766.42
353,1769.655,1740.06,1741.92,1742.43,1733.36,1725.39,1732.015,1711.74,1707.6,1708.26,1710.07,1695.525,1718.145,1727.59,1719.18,1718.105,1738.89,1755.07,1766.42,1772.355
354,1740.06,1741.92,1742.43,1733.36,1725.39,1732.015,1711.74,1707.6,1708.26,1710.07,1695.525,1718.145,1727.59,1719.18,1718.105,1738.89,1755.07,1766.42,1772.355,1756.675
355,1741.92,1742.43,1733.36,1725.39,1732.015,1711.74,1707.6,1708.26,1710.07,1695.525,1718.145,1727.59,1719.18,1718.105,1738.89,1755.07,1766.42,1772.355,1756.675,1763.61
356,1742.43,1733.36,1725.39,1732.015,1711.74,1707.6,1708.26,1710.07,1695.525,1718.145,1727.59,1719.18,1718.105,1738.89,1755.07,1766.42,1772.355,1756.675,1763.61,1793.405
357,1733.36,1725.39,1732.015,1711.74,1707.6,1708.26,1710.07,1695.525,1718.145,1727.59,1719.18,1718.105,1738.89,1755.07,1766.42,1772.355,1756.675,1763.61,1793.405,1775.77
358,1725.39,1732.015,1711.74,1707.6,1708.26,1710.07,1695.525,1718.145,1727.59,1719.18,1718.105,1738.89,1755.07,1766.42,1772.355,1756.675,1763.61,1793.405,1775.77,1789.245
359,1732.015,1711.74,1707.6,1708.26,1710.07,1695.525,1718.145,1727.59,1719.18,1718.105,1738.89,1755.07,1766.42,1772.355,1756.675,1763.61,1793.405,1775.77,1789.245,1794.165
360,1711.74,1707.6,1708.26,1710.07,1695.525,1718.145,1727.59,1719.18,1718.105,1738.89,1755.07,1766.42,1772.355,1756.675,1763.61,1793.405,1775.77,1789.245,1794.165,1791.735
361,1707.6,1708.26,1710.07,1695.525,1718.145,1727.59,1719.18,1718.105,1738.89,1755.07,1766.42,1772.355,1756.675,1763.61,1793.405,1775.77,1789.245,1794.165,1791.735,1789.12
362,1708.26,1710.07,1695.525,1718.145,1727.59,1719.18,1718.105,1738.89,1755.07,1766.42,1772.355,1756.675,1763.61,1793.405,1775.77,1789.245,1794.165,1791.735,1789.12,1802.18
363,1710.07,1695.525,1718.145,1727.59,1719.18,1718.105,1738.89,1755.07,1766.42,1772.355,1756.675,1763.61,1793.405,1775.77,1789.245,1794.165,1791.735,1789.12,1802.18,1778.63
364,1695.525,1718.145,1727.59,1719.18,1718.105,1738.89,1755.07,1766.42,1772.355,1756.675,1763.61,1793.405,1775.77,1789.245,1794.165,1791.735,1789.12,1802.18,1778.63,1775.665
365,1718.145,1727.59,1719.18,1718.105,1738.89,1755.07,1766.42,1772.355,1756.675,1763.61,1793.405,1775.77,1789.245,1794.165,1791.735,1789.12,1802.18,1778.63,1775.665,1765.04
366,1727.59,1719.18,1718.105,1738.89,1755.07,1766.42,1772.355,1756.675,1763.61,1793.405,1775.77,1789.245,1794.165,1791.735,1789.12,1802.18,1778.63,1775.665,1765.04,1758.545
367,1719.18,1718.105,1738.89,1755.07,1766.42,1772.355,1756.675,1763.61,1793.405,1775.77,1789.245,1794.165,1791.735,1789.12,1802.18,1778.63,1775.665,1765.04,1758.545,1747.605
368,1718.105,1738.89,1755.07,1766.42,1772.355,1756.675,1763.61,1793.405,1775.77,1789.245,1794.165,1791.735,1789.12,1802.18,1778.63,1775.665,1765.04,1758.545,1747.605,1735.32
369,1738.89,1755.07,1766.42,1772.355,1756.675,1763.61,1793.405,1775.77,1789.245,1794.165,1791.735,1789.12,1802.18,1778.63,1775.665,1765.04,1758.545,1747.605,1735.32,1746.115
370,1755.07,1766.42,1772.355,1756.675,1763.61,1793.405,1775.77,1789.245,1794.165,1791.735,1789.12,1802.18,1778.63,1775.665,1765.04,1758.545,1747.605,1735.32,1746.115,1751.08
371,1766.42,1772.355,1756.675,1763.61,1793.405,1775.77,1789.245,1794.165,1791.735,1789.12,1802.18,1778.63,1775.665,1765.04,1758.545,1747.605,1735.32,1746.115,1751.08,1756.49
372,1772.355,1756.675,1763.61,1793.405,1775.77,1789.245,1794.165,1791.735,1789.12,1802.18,1778.63,1775.665,1765.04,1758.545,1747.605,1735.32,1746.115,1751.08,1756.49,1738.145
373,1756.675,1763.61,1793.405,1775.77,1789.245,1794.165,1791.735,1789.12,1802.18,1778.63,1775.665,1765.04,1758.545,1747.605,1735.32,1746.115,1751.08,1756.49,1738.145,1739.63
374,1763.61,1793.405,1775.77,1789.245,1794.165,1791.735,1789.12,1802.18,1778.63,1775.665,1765.04,1758.545,1747.605,1735.32,1746.115,1751.08,1756.49,1738.145,1739.63,1723.405
375,1793.405,1775.77,1789.245,1794.165,1791.735,1789.12,1802.18,1778.63,1775.665,1765.04,1758.545,1747.605,1735.32,1746.115,1751.08,1756.49,1738.145,1739.63,1723.405,1709.065
376,1775.77,1789.245,1794.165,1791.735,1789.12,1802.18,1778.63,1775.665,1765.04,1758.545,1747.605,1735.32,1746.115,1751.08,1756.49,1738.145,1739.63,1723.405,1709.065,1697.475
377,1789.245,1794.165,1791.735,1789.12,1802.18,1778.63,1775.665,1765.04,1758.545,1747.605,1735.32,1746.115,1751.08,1756.49,1738.145,1739.63,1723.405,1709.065,1697.475,1712.63
378,1794.165,1791.735,1789.12,1802.18,1778.63,1775.665,1765.04,1758.545,1747.605,1735.32,1746.115,1751.08,1756.49,1738.145,1739.63,1723.405,1709.065,1697.475,1712.63,1703.58
379,1791.735,1789.12,1802.18,1778.63,1775.665,1765.04,1758.545,1747.605,1735.32,1746.115,1751.08,1756.49,1738.145,1739.63,1723.405,1709.065,1697.475,1712.63,1703.58,1716.655
380,1789.12,1802.18,1778.63,1775.665,1765.04,1758.545,1747.605,1735.32,1746.115,1751.08,1756.49,1738.145,1739.63,1723.405,1709.065,1697.475,1712.63,1703.58,1716.655,1710.965
381,1802.18,1778.63,1775.665,1765.04,1758.545,1747.605,1735.32,1746.115,1751.08,1756.49,1738.145,1739.63,1723.405,1709.065,1697.475,1712.63,1703.58,1716.655,1710.965,1717.305
382,1778.63,1775.665,1765.04,1758.545,1747.605,1735.32,1746.115,1751.08,1756.49,1738.145,1739.63,1723.405,1709.065,1697.475,1712.63,1703.58,1716.655,1710.965,1717.305,1725.35
383,1775.665,1765.04,1758.545,1747.605,1735.32,1746.115,1751.08,1756.49,1738.145,1739.63,1723.405,1709.065,1697.475,1712.63,1703.58,1716.655,1710.965,1717.305,1725.35,1702.23
384,1765.04,1758.545,1747.605,1735.32,1746.115,1751.08,1756.49,1738.145,1739.63,1723.405,1709.065,1697.475,1712.63,1703.58,1716.655,1710.965,1717.305,1725.35,1702.23,1697.575
385,1758.545,1747.605,1735.32,1746.115,1751.08,1756.49,1738.145,1739.63,1723.405,1709.065,1697.475,1712.63,1703.58,1716.655,1710.965,1717.305,1725.35,1702.23,1697.575,1662.375
386,1747.605,1735.32,1746.115,1751.08,1756.49,1738.145,1739.63,1723.405,1709.065,1697.475,1712.63,1703.58,1716.655,1710.965,1717.305,1725.35,1702.23,1697.575,1662.375,1675.345
387,1735.32,1746.115,1751.08,1756.49,1738.145,1739.63,1723.405,1709.065,1697.475,1712.63,1703.58,1716.655,1710.965,1717.305,1725.35,1702.23,1697.575,1662.375,1675.345,1675.86
388,1746.115,1751.08,1756.49,1738.145,1739.63,1723.405,1709.065,1697.475,1712.63,1703.58,1716.655,1710.965,1717.305,1725.35,1702.23,1697.575,1662.375,1675.345,1675.86,1666.485
389,1751.08,1756.49,1738.145,1739.63,1723.405,1709.065,1697.475,1712.63,1703.58,1716.655,1710.965,1717.305,1725.35,1702.23,1697.575,1662.375,1675.345,1675.86,1666.485,1667.14
390,1756.49,1738.145,1739.63,1723.405,1709.065,1697.475,1712.63,1703.58,1716.655,1710.965,1717.305,1725.35,1702.23,1697.575,1662.375,1675.345,1675.86,1666.485,1667.14,1672.82
391,1738.145,1739.63,1723.405,1709.065,1697.475,1712.63,1703.58,1716.655,1710.965,1717.305,1725.35,1702.23,1697.575,1662.375,1675.345,1675.86,1666.485,1667.14,1672.82,1644.05
392,1739.63,1723.405,1709.065,1697.475,1712.63,1703.58,1716.655,1710.965,1717.305,1725.35,1702.23,1697.575,1662.375,1675.345,1675.86,1666.485,1667.14,1672.82,1644.05,1627.73
393,1723.405,1709.065,1697.475,1712.63,1703.58,1716.655,1710.965,1717.305,1725.35,1702.23,1697.575,1662.375,1675.345,1675.86,1666.485,1667.14,1672.82,1644.05,1627.73,1628.945
394,1709.065,1697.475,1712.63,1703.58,1716.655,1710.965,1717.305,1725.35,1702.23,1697.575,1662.375,1675.345,1675.86,1666.485,1667.14,1672.82,1644.05,1627.73,1628.945,1656.16
395,1697.475,1712.63,1703.58,1716.655,1710.965,1717.305,1725.35,1702.23,1697.575,1662.375,1675.345,1675.86,1666.485,1667.14,1672.82,1644.05,1627.73,1628.945,1656.16,1664.685
396,1712.63,1703.58,1716.655,1710.965,1717.305,1725.35,1702.23,1697.575,1662.375,1675.345,1675.86,1666.485,1667.14,1672.82,1644.05,1627.73,1628.945,1656.16,1664.685,1661.36
397,1703.58,1716.655,1710.965,1717.305,1725.35,1702.23,1697.575,1662.375,1675.345,1675.86,1666.485,1667.14,1672.82,1644.05,1627.73,1628.945,1656.16,1664.685,1661.36,1701.11
398,1716.655,1710.965,1717.305,1725.35,1702.23,1697.575,1662.375,1675.345,1675.86,1666.485,1667.14,1672.82,1644.05,1627.73,1628.945,1656.16,1664.685,1661.36,1701.11,1725.64
399,1710.965,1717.305,1725.35,1702.23,1697.575,1662.375,1675.345,1675.86,1666.485,1667.14,1672.82,1644.05,1627.73,1628.945,1656.16,1664.685,1661.36,1701.11,1725.64,1718.47
400,1717.305,1725.35,1702.23,1697.575,1662.375,1675.345,1675.86,1666.485,1667.14,1672.82,1644.05,1627.73,1628.945,1656.16,1664.685,1661.36,1701.11,1725.64,1718.47,1711.94
401,1725.35,1702.23,1697.575,1662.375,1675.345,1675.86,1666.485,1667.14,1672.82,1644.05,1627.73,1628.945,1656.16,1664.685,1661.36,1701.11,1725.64,1718.47,1711.94,1695.42
402,1702.23,1697.575,1662.375,1675.345,1675.86,1666.485,1667.14,1672.82,1644.05,1627.73,1628.945,1656.16,1664.685,1661.36,1701.11,1725.64,1718.47,1711.94,1695.42,1670.2
403,1697.575,1662.375,1675.345,1675.86,1666.485,1667.14,1672.82,1644.05,1627.73,1628.945,1656.16,1664.685,1661.36,1701.11,1725.64,1718.47,1711.94,1695.42,1670.2,1664.18
404,1662.375,1675.345,1675.86,1666.485,1667.14,1672.82,1644.05,1627.73,1628.945,1656.16,1664.685,1661.36,1701.11,1725.64,1718.47,1711.94,1695.42,1670.2,1664.18,1674.545
405,1675.345,1675.86,1666.485,1667.14,1672.82,1644.05,1627.73,1628.945,1656.16,1664.685,1661.36,1701.11,1725.64,1718.47,1711.94,1695.42,1670.2,1664.18,1674.545,1663.49
